,RGIId,Farinotti Mean Thickness
82710,RGI60-05.05194,
82711,RGI60-05.05195,
82712,RGI60-05.05196,
82713,RGI60-05.05197,
82714,RGI60-05.05198,
82715,RGI60-05.05199,
82716,RGI60-05.05200,
82717,RGI60-05.05201,
82718,RGI60-05.05202,
82719,RGI60-05.05203,
82720,RGI60-05.05204,
82721,RGI60-05.05205,
82722,RGI60-05.05206,
82723,RGI60-05.05207,
82724,RGI60-05.05208,
82725,RGI60-05.05209,
82726,RGI60-05.05210,
82727,RGI60-05.05211,
82728,RGI60-05.05212,
82729,RGI60-05.05213,
82730,RGI60-05.05214,
82731,RGI60-05.05215,
82732,RGI60-05.05216,
82733,RGI60-05.05217,
82734,RGI60-05.05218,
82735,RGI60-05.05219,
82736,RGI60-05.05220,
82737,RGI60-05.05221,
82738,RGI60-05.05222,
82739,RGI60-05.05223,
82740,RGI60-05.05224,
82741,RGI60-05.05225,
82742,RGI60-05.05226,
82743,RGI60-05.05227,
82744,RGI60-05.05228,
82745,RGI60-05.05229,
82746,RGI60-05.05230,
82747,RGI60-05.05231,
82748,RGI60-05.05232,
82749,RGI60-05.05233,
82750,RGI60-05.05234,
82751,RGI60-05.05235,
82752,RGI60-05.05236,
82753,RGI60-05.05237,
82754,RGI60-05.05238,
82755,RGI60-05.05239,
82756,RGI60-05.05240,
82757,RGI60-05.05241,
82758,RGI60-05.05242,
82759,RGI60-05.05243,
82760,RGI60-05.05244,
82761,RGI60-05.05245,
82762,RGI60-05.05246,
82763,RGI60-05.05247,
82764,RGI60-05.05248,
82765,RGI60-05.05249,
82766,RGI60-05.05250,
82767,RGI60-05.05251,
82768,RGI60-05.05252,
82769,RGI60-05.05253,
82770,RGI60-05.05254,
82771,RGI60-05.05255,
82772,RGI60-05.05256,
82773,RGI60-05.05257,
82774,RGI60-05.05258,
82775,RGI60-05.05259,
82776,RGI60-05.05260,
82777,RGI60-05.05261,
82778,RGI60-05.05262,
82779,RGI60-05.05263,
82780,RGI60-05.05264,
82781,RGI60-05.05265,
82782,RGI60-05.05266,
82783,RGI60-05.05267,
82784,RGI60-05.05268,
82785,RGI60-05.05269,
82786,RGI60-05.05270,
82787,RGI60-05.05271,
82788,RGI60-05.05272,
82789,RGI60-05.05273,
82790,RGI60-05.05274,
82791,RGI60-05.05275,
82792,RGI60-05.05276,
82793,RGI60-05.05277,
82794,RGI60-05.05278,
82795,RGI60-05.05279,
82796,RGI60-05.05280,
82797,RGI60-05.05281,
82798,RGI60-05.05282,
82799,RGI60-05.05283,
82800,RGI60-05.05284,
82801,RGI60-05.05285,
82802,RGI60-05.05286,
82803,RGI60-05.05287,
82804,RGI60-05.05288,
82805,RGI60-05.05289,
82806,RGI60-05.05290,
82807,RGI60-05.05291,
82808,RGI60-05.05292,
82809,RGI60-05.05293,
82810,RGI60-05.05294,
82811,RGI60-05.05295,
82812,RGI60-05.05296,
82813,RGI60-05.05297,
82814,RGI60-05.05298,
82815,RGI60-05.05299,
82816,RGI60-05.05300,
82817,RGI60-05.05301,
82818,RGI60-05.05302,
82819,RGI60-05.05303,
82820,RGI60-05.05304,
82821,RGI60-05.05305,
82822,RGI60-05.05306,
82823,RGI60-05.05307,
82824,RGI60-05.05308,
82825,RGI60-05.05309,
82826,RGI60-05.05310,
82827,RGI60-05.05311,
82828,RGI60-05.05312,
82829,RGI60-05.05313,
82830,RGI60-05.05314,
82831,RGI60-05.05315,
82832,RGI60-05.05316,
82833,RGI60-05.05317,
82834,RGI60-05.05318,
82835,RGI60-05.05319,
82836,RGI60-05.05320,
82837,RGI60-05.05321,
82838,RGI60-05.05322,
82839,RGI60-05.05323,
82840,RGI60-05.05324,
82841,RGI60-05.05325,
82842,RGI60-05.05326,
82843,RGI60-05.05327,
82844,RGI60-05.05328,
82845,RGI60-05.05329,
82846,RGI60-05.05330,
82847,RGI60-05.05331,
82848,RGI60-05.05332,
82849,RGI60-05.05333,
82850,RGI60-05.05334,
82851,RGI60-05.05335,
82852,RGI60-05.05336,
82853,RGI60-05.05337,
82854,RGI60-05.05338,
82855,RGI60-05.05339,
82856,RGI60-05.05340,
82857,RGI60-05.05341,
82858,RGI60-05.05342,
82859,RGI60-05.05343,
82860,RGI60-05.05344,
82861,RGI60-05.05345,
82862,RGI60-05.05346,
82863,RGI60-05.05347,
82864,RGI60-05.05348,
82865,RGI60-05.05349,
82866,RGI60-05.05350,
82867,RGI60-05.05351,
82868,RGI60-05.05352,
82869,RGI60-05.05353,
82870,RGI60-05.05354,
82871,RGI60-05.05355,
82872,RGI60-05.05356,
82873,RGI60-05.05357,
82874,RGI60-05.05358,
82875,RGI60-05.05359,
82876,RGI60-05.05360,
82877,RGI60-05.05361,
82878,RGI60-05.05362,
82879,RGI60-05.05363,
82880,RGI60-05.05364,
82881,RGI60-05.05365,
82882,RGI60-05.05366,
82883,RGI60-05.05367,
82884,RGI60-05.05368,
82885,RGI60-05.05369,
82886,RGI60-05.05370,
82887,RGI60-05.05371,
82888,RGI60-05.05372,
82889,RGI60-05.05373,
82890,RGI60-05.05374,
82891,RGI60-05.05375,
82892,RGI60-05.05376,
82893,RGI60-05.05377,
82894,RGI60-05.05378,
82895,RGI60-05.05379,
82896,RGI60-05.05380,
82897,RGI60-05.05381,
82898,RGI60-05.05382,
82899,RGI60-05.05383,
82900,RGI60-05.05384,
82901,RGI60-05.05385,
82902,RGI60-05.05386,
82903,RGI60-05.05387,
82904,RGI60-05.05388,
82905,RGI60-05.05389,
82906,RGI60-05.05390,
82907,RGI60-05.05391,
82908,RGI60-05.05392,
82909,RGI60-05.05393,
82910,RGI60-05.05394,
82911,RGI60-05.05395,
82912,RGI60-05.05396,
82913,RGI60-05.05397,
82914,RGI60-05.05398,
82915,RGI60-05.05399,
82916,RGI60-05.05400,
82917,RGI60-05.05401,
82918,RGI60-05.05402,
82919,RGI60-05.05403,
82920,RGI60-05.05404,
82921,RGI60-05.05405,
82922,RGI60-05.05406,
82923,RGI60-05.05407,
82924,RGI60-05.05408,
82925,RGI60-05.05409,
82926,RGI60-05.05410,
82927,RGI60-05.05411,
82928,RGI60-05.05412,
82929,RGI60-05.05413,
82930,RGI60-05.05414,
82931,RGI60-05.05415,
82932,RGI60-05.05416,
82933,RGI60-05.05417,
82934,RGI60-05.05418,
82935,RGI60-05.05419,
82936,RGI60-05.05420,
82937,RGI60-05.05421,
82938,RGI60-05.05422,
82939,RGI60-05.05423,
82940,RGI60-05.05424,
82941,RGI60-05.05425,
82942,RGI60-05.05426,
82943,RGI60-05.05427,
82944,RGI60-05.05428,
82945,RGI60-05.05429,
82946,RGI60-05.05430,
82947,RGI60-05.05431,
82948,RGI60-05.05432,
82949,RGI60-05.05433,
82950,RGI60-05.05434,
82951,RGI60-05.05435,
82952,RGI60-05.05436,
82953,RGI60-05.05437,
82954,RGI60-05.05438,
82955,RGI60-05.05439,
82956,RGI60-05.05440,
82957,RGI60-05.05441,
82958,RGI60-05.05442,
82959,RGI60-05.05443,
82960,RGI60-05.05444,
82961,RGI60-05.05445,
82962,RGI60-05.05446,
82963,RGI60-05.05447,
82964,RGI60-05.05448,
82965,RGI60-05.05449,
82966,RGI60-05.05450,
82967,RGI60-05.05451,
82968,RGI60-05.05452,
82969,RGI60-05.05453,
82970,RGI60-05.05454,
82971,RGI60-05.05455,
82972,RGI60-05.05456,
82973,RGI60-05.05457,
82974,RGI60-05.05458,
82975,RGI60-05.05459,
82976,RGI60-05.05460,
82977,RGI60-05.05461,
82978,RGI60-05.05462,
82979,RGI60-05.05463,
82980,RGI60-05.05464,
82981,RGI60-05.05465,
82982,RGI60-05.05466,
82983,RGI60-05.05467,
82984,RGI60-05.05468,
82985,RGI60-05.05469,
82986,RGI60-05.05470,
82987,RGI60-05.05471,
82988,RGI60-05.05472,
82989,RGI60-05.05473,
82990,RGI60-05.05474,
82991,RGI60-05.05475,
82992,RGI60-05.05476,
82993,RGI60-05.05477,
82994,RGI60-05.05478,
82995,RGI60-05.05479,
82996,RGI60-05.05480,
82997,RGI60-05.05481,
82998,RGI60-05.05482,
82999,RGI60-05.05483,
83000,RGI60-05.05484,
83001,RGI60-05.05485,
83002,RGI60-05.05486,
83003,RGI60-05.05487,
83004,RGI60-05.05488,
83005,RGI60-05.05489,
83006,RGI60-05.05490,
83007,RGI60-05.05491,
83008,RGI60-05.05492,
83009,RGI60-05.05493,
83010,RGI60-05.05494,
83011,RGI60-05.05495,
83012,RGI60-05.05496,
83013,RGI60-05.05497,
83014,RGI60-05.05498,
83015,RGI60-05.05499,
83016,RGI60-05.05500,
83017,RGI60-05.05501,
83018,RGI60-05.05502,
83019,RGI60-05.05503,
83020,RGI60-05.05504,
83021,RGI60-05.05505,
83022,RGI60-05.05506,
83023,RGI60-05.05507,
83024,RGI60-05.05508,
83025,RGI60-05.05509,
83026,RGI60-05.05510,
83027,RGI60-05.05511,
83028,RGI60-05.05512,
83029,RGI60-05.05513,
83030,RGI60-05.05514,
83031,RGI60-05.05515,
83032,RGI60-05.05516,
83033,RGI60-05.05517,
83034,RGI60-05.05518,
83035,RGI60-05.05519,
83036,RGI60-05.05520,
83037,RGI60-05.05521,
83038,RGI60-05.05522,
83039,RGI60-05.05523,
83040,RGI60-05.05524,
83041,RGI60-05.05525,
83042,RGI60-05.05526,
83043,RGI60-05.05527,
83044,RGI60-05.05528,
83045,RGI60-05.05529,
83046,RGI60-05.05530,
83047,RGI60-05.05531,
83048,RGI60-05.05532,
83049,RGI60-05.05533,
83050,RGI60-05.05534,
83051,RGI60-05.05535,
83052,RGI60-05.05536,
83053,RGI60-05.05537,
83054,RGI60-05.05538,
83055,RGI60-05.05539,
83056,RGI60-05.05540,
83057,RGI60-05.05541,
83058,RGI60-05.05542,
83059,RGI60-05.05543,
83060,RGI60-05.05544,
83061,RGI60-05.05545,
83062,RGI60-05.05546,
83063,RGI60-05.05547,
83064,RGI60-05.05548,
83065,RGI60-05.05549,
83066,RGI60-05.05550,
83067,RGI60-05.05551,
83068,RGI60-05.05552,
83069,RGI60-05.05553,
83070,RGI60-05.05554,
83071,RGI60-05.05555,
83072,RGI60-05.05556,
83073,RGI60-05.05557,
83074,RGI60-05.05558,
83075,RGI60-05.05559,
83076,RGI60-05.05560,
83077,RGI60-05.05561,
83078,RGI60-05.05562,
83079,RGI60-05.05563,
83080,RGI60-05.05564,
83081,RGI60-05.05565,
83082,RGI60-05.05566,
83083,RGI60-05.05567,
83084,RGI60-05.05568,
83085,RGI60-05.05569,
83086,RGI60-05.05570,
83087,RGI60-05.05571,
83088,RGI60-05.05572,
83089,RGI60-05.05573,
83090,RGI60-05.05574,
83091,RGI60-05.05575,
83092,RGI60-05.05576,
83093,RGI60-05.05577,
83094,RGI60-05.05578,
83095,RGI60-05.05579,
83096,RGI60-05.05580,
83097,RGI60-05.05581,
83098,RGI60-05.05582,
83099,RGI60-05.05583,
83100,RGI60-05.05584,
83101,RGI60-05.05585,
83102,RGI60-05.05586,
83103,RGI60-05.05587,
83104,RGI60-05.05588,
83105,RGI60-05.05589,
83106,RGI60-05.05590,
83107,RGI60-05.05591,
83108,RGI60-05.05592,
83109,RGI60-05.05593,
83110,RGI60-05.05594,
83111,RGI60-05.05595,
83112,RGI60-05.05596,
83113,RGI60-05.05597,
83114,RGI60-05.05598,
83115,RGI60-05.05599,
83116,RGI60-05.05600,
83117,RGI60-05.05601,
83118,RGI60-05.05602,
83119,RGI60-05.05603,
83120,RGI60-05.05604,
83121,RGI60-05.05605,
83122,RGI60-05.05606,
83123,RGI60-05.05607,
83124,RGI60-05.05608,
83125,RGI60-05.05609,
83126,RGI60-05.05610,
83127,RGI60-05.05611,
83128,RGI60-05.05612,
83129,RGI60-05.05613,
83130,RGI60-05.05614,
83131,RGI60-05.05615,
83132,RGI60-05.05616,
83133,RGI60-05.05617,
83134,RGI60-05.05618,
83135,RGI60-05.05619,
83136,RGI60-05.05620,
83137,RGI60-05.05621,
83138,RGI60-05.05622,
83139,RGI60-05.05623,
83140,RGI60-05.05624,
83141,RGI60-05.05625,
83142,RGI60-05.05626,
83143,RGI60-05.05627,
83144,RGI60-05.05628,
83145,RGI60-05.05629,
83146,RGI60-05.05630,
83147,RGI60-05.05631,
83148,RGI60-05.05632,
83149,RGI60-05.05633,
83150,RGI60-05.05634,
83151,RGI60-05.05635,
83152,RGI60-05.05636,
83153,RGI60-05.05637,
83154,RGI60-05.05638,
83155,RGI60-05.05639,
83156,RGI60-05.05640,
83157,RGI60-05.05641,
83158,RGI60-05.05642,
83159,RGI60-05.05643,
83160,RGI60-05.05644,
83161,RGI60-05.05645,
83162,RGI60-05.05646,
83163,RGI60-05.05647,
83164,RGI60-05.05648,
83165,RGI60-05.05649,
83166,RGI60-05.05650,
83167,RGI60-05.05651,
83168,RGI60-05.05652,
83169,RGI60-05.05653,
83170,RGI60-05.05654,
83171,RGI60-05.05655,
83172,RGI60-05.05656,
83173,RGI60-05.05657,
83174,RGI60-05.05658,
83175,RGI60-05.05659,
83176,RGI60-05.05660,
83177,RGI60-05.05661,
83178,RGI60-05.05662,
83179,RGI60-05.05663,
83180,RGI60-05.05664,
83181,RGI60-05.05665,
83182,RGI60-05.05666,
83183,RGI60-05.05667,
83184,RGI60-05.05668,
83185,RGI60-05.05669,
83186,RGI60-05.05670,
83187,RGI60-05.05671,
83188,RGI60-05.05672,
83189,RGI60-05.05673,
83190,RGI60-05.05674,
83191,RGI60-05.05675,
83192,RGI60-05.05676,
83193,RGI60-05.05677,
83194,RGI60-05.05678,
83195,RGI60-05.05679,
83196,RGI60-05.05680,
83197,RGI60-05.05681,
83198,RGI60-05.05682,
83199,RGI60-05.05683,
83200,RGI60-05.05684,
83201,RGI60-05.05685,
83202,RGI60-05.05686,
83203,RGI60-05.05687,
83204,RGI60-05.05688,
83205,RGI60-05.05689,
83206,RGI60-05.05690,
83207,RGI60-05.05691,
83208,RGI60-05.05692,
83209,RGI60-05.05693,
83210,RGI60-05.05694,
83211,RGI60-05.05695,
83212,RGI60-05.05696,
83213,RGI60-05.05697,
83214,RGI60-05.05698,
83215,RGI60-05.05699,
83216,RGI60-05.05700,
83217,RGI60-05.05701,
83218,RGI60-05.05702,
83219,RGI60-05.05703,
83220,RGI60-05.05704,
83221,RGI60-05.05705,
83222,RGI60-05.05706,
83223,RGI60-05.05707,
83224,RGI60-05.05708,
83225,RGI60-05.05709,
83226,RGI60-05.05710,
83227,RGI60-05.05711,
83228,RGI60-05.05712,
83229,RGI60-05.05713,
83230,RGI60-05.05714,
83231,RGI60-05.05715,
83232,RGI60-05.05716,
83233,RGI60-05.05717,
83234,RGI60-05.05718,
83235,RGI60-05.05719,
83236,RGI60-05.05720,
83237,RGI60-05.05721,
83238,RGI60-05.05722,
83239,RGI60-05.05723,
83240,RGI60-05.05724,
83241,RGI60-05.05725,
83242,RGI60-05.05726,
83243,RGI60-05.05727,
83244,RGI60-05.05728,
83245,RGI60-05.05729,
83246,RGI60-05.05730,
83247,RGI60-05.05731,
83248,RGI60-05.05732,
83249,RGI60-05.05733,
83250,RGI60-05.05734,
83251,RGI60-05.05735,
83252,RGI60-05.05736,
83253,RGI60-05.05737,
83254,RGI60-05.05738,
83255,RGI60-05.05739,
83256,RGI60-05.05740,
83257,RGI60-05.05741,
83258,RGI60-05.05742,
83259,RGI60-05.05743,
83260,RGI60-05.05744,
83261,RGI60-05.05745,
83262,RGI60-05.05746,
83263,RGI60-05.05747,
83264,RGI60-05.05748,
83265,RGI60-05.05749,
83266,RGI60-05.05750,
83267,RGI60-05.05751,
83268,RGI60-05.05752,
83269,RGI60-05.05753,
83270,RGI60-05.05754,
83271,RGI60-05.05755,
83272,RGI60-05.05756,
83273,RGI60-05.05757,
83274,RGI60-05.05758,
83275,RGI60-05.05759,
83276,RGI60-05.05760,
83277,RGI60-05.05761,
83278,RGI60-05.05762,
83279,RGI60-05.05763,
83280,RGI60-05.05764,
83281,RGI60-05.05765,
83282,RGI60-05.05766,
83283,RGI60-05.05767,
83284,RGI60-05.05768,
83285,RGI60-05.05769,
83286,RGI60-05.05770,
83287,RGI60-05.05771,
83288,RGI60-05.05772,
83289,RGI60-05.05773,
83290,RGI60-05.05774,
83291,RGI60-05.05775,
83292,RGI60-05.05776,
83293,RGI60-05.05777,
83294,RGI60-05.05778,
83295,RGI60-05.05779,
83296,RGI60-05.05780,
83297,RGI60-05.05781,
83298,RGI60-05.05782,
83299,RGI60-05.05783,
83300,RGI60-05.05784,
83301,RGI60-05.05785,
83302,RGI60-05.05786,
83303,RGI60-05.05787,
83304,RGI60-05.05788,
83305,RGI60-05.05789,
83306,RGI60-05.05790,
83307,RGI60-05.05791,
83308,RGI60-05.05792,
83309,RGI60-05.05793,
83310,RGI60-05.05794,
83311,RGI60-05.05795,
83312,RGI60-05.05796,
83313,RGI60-05.05797,
83314,RGI60-05.05798,
83315,RGI60-05.05799,
83316,RGI60-05.05800,
83317,RGI60-05.05801,
83318,RGI60-05.05802,
83319,RGI60-05.05803,
83320,RGI60-05.05804,
83321,RGI60-05.05805,
83322,RGI60-05.05806,
83323,RGI60-05.05807,
83324,RGI60-05.05808,
83325,RGI60-05.05809,
83326,RGI60-05.05810,
83327,RGI60-05.05811,
83328,RGI60-05.05812,
83329,RGI60-05.05813,
83330,RGI60-05.05814,
83331,RGI60-05.05815,
83332,RGI60-05.05816,
83333,RGI60-05.05817,
83334,RGI60-05.05818,
83335,RGI60-05.05819,
83336,RGI60-05.05820,
83337,RGI60-05.05821,
83338,RGI60-05.05822,
83339,RGI60-05.05823,
83340,RGI60-05.05824,
83341,RGI60-05.05825,
83342,RGI60-05.05826,
83343,RGI60-05.05827,
83344,RGI60-05.05828,
83345,RGI60-05.05829,
83346,RGI60-05.05830,
83347,RGI60-05.05831,
83348,RGI60-05.05832,
83349,RGI60-05.05833,
83350,RGI60-05.05834,
83351,RGI60-05.05835,
83352,RGI60-05.05836,
83353,RGI60-05.05837,
83354,RGI60-05.05838,
83355,RGI60-05.05839,
83356,RGI60-05.05840,
83357,RGI60-05.05841,
83358,RGI60-05.05842,
83359,RGI60-05.05843,
83360,RGI60-05.05844,
83361,RGI60-05.05845,
83362,RGI60-05.05846,
83363,RGI60-05.05847,
83364,RGI60-05.05848,
83365,RGI60-05.05849,
83366,RGI60-05.05850,
83367,RGI60-05.05851,
83368,RGI60-05.05852,
83369,RGI60-05.05853,
83370,RGI60-05.05854,
83371,RGI60-05.05855,
83372,RGI60-05.05856,
83373,RGI60-05.05857,
83374,RGI60-05.05858,
83375,RGI60-05.05859,
83376,RGI60-05.05860,
83377,RGI60-05.05861,
83378,RGI60-05.05862,
83379,RGI60-05.05863,
83380,RGI60-05.05864,
83381,RGI60-05.05865,
83382,RGI60-05.05866,
83383,RGI60-05.05867,
83384,RGI60-05.05868,
83385,RGI60-05.05869,
83386,RGI60-05.05870,
83387,RGI60-05.05871,
83388,RGI60-05.05872,
83389,RGI60-05.05873,
83390,RGI60-05.05874,
83391,RGI60-05.05875,
83392,RGI60-05.05876,
83393,RGI60-05.05877,
83394,RGI60-05.05878,
83395,RGI60-05.05879,
83396,RGI60-05.05880,
83397,RGI60-05.05881,
83398,RGI60-05.05882,
83399,RGI60-05.05883,
83400,RGI60-05.05884,
83401,RGI60-05.05885,
83402,RGI60-05.05886,
83403,RGI60-05.05887,
83404,RGI60-05.05888,
83405,RGI60-05.05889,
83406,RGI60-05.05890,
83407,RGI60-05.05891,
83408,RGI60-05.05892,
83409,RGI60-05.05893,
83410,RGI60-05.05894,
83411,RGI60-05.05895,
83412,RGI60-05.05896,
83413,RGI60-05.05897,
83414,RGI60-05.05898,
83415,RGI60-05.05899,
83416,RGI60-05.05900,
83417,RGI60-05.05901,
83418,RGI60-05.05902,
83419,RGI60-05.05903,
83420,RGI60-05.05904,
83421,RGI60-05.05905,
83422,RGI60-05.05906,
83423,RGI60-05.05907,
83424,RGI60-05.05908,
83425,RGI60-05.05909,
83426,RGI60-05.05910,
83427,RGI60-05.05911,
83428,RGI60-05.05912,
83429,RGI60-05.05913,
83430,RGI60-05.05914,
83431,RGI60-05.05915,
83432,RGI60-05.05916,
83433,RGI60-05.05917,
83434,RGI60-05.05918,
83435,RGI60-05.05919,
83436,RGI60-05.05920,
83437,RGI60-05.05921,
83438,RGI60-05.05922,
83439,RGI60-05.05923,
83440,RGI60-05.05924,
83441,RGI60-05.05925,
83442,RGI60-05.05926,
83443,RGI60-05.05927,
83444,RGI60-05.05928,
83445,RGI60-05.05929,
83446,RGI60-05.05930,
83447,RGI60-05.05931,
83448,RGI60-05.05932,
83449,RGI60-05.05933,
83450,RGI60-05.05934,
83451,RGI60-05.05935,
83452,RGI60-05.05936,
83453,RGI60-05.05937,
83454,RGI60-05.05938,
83455,RGI60-05.05939,
83456,RGI60-05.05940,
83457,RGI60-05.05941,
83458,RGI60-05.05942,
83459,RGI60-05.05943,
83460,RGI60-05.05944,
83461,RGI60-05.05945,
83462,RGI60-05.05946,
83463,RGI60-05.05947,
83464,RGI60-05.05948,
83465,RGI60-05.05949,
83466,RGI60-05.05950,
83467,RGI60-05.05951,
83468,RGI60-05.05952,
83469,RGI60-05.05953,
83470,RGI60-05.05954,
83471,RGI60-05.05955,
83472,RGI60-05.05956,
83473,RGI60-05.05957,
83474,RGI60-05.05958,
83475,RGI60-05.05959,
83476,RGI60-05.05960,
83477,RGI60-05.05961,
83478,RGI60-05.05962,
83479,RGI60-05.05963,
83480,RGI60-05.05964,
83481,RGI60-05.05965,
83482,RGI60-05.05966,
83483,RGI60-05.05967,
83484,RGI60-05.05968,
83485,RGI60-05.05969,
83486,RGI60-05.05970,
83487,RGI60-05.05971,
83488,RGI60-05.05972,
83489,RGI60-05.05973,
83490,RGI60-05.05974,
83491,RGI60-05.05975,
83492,RGI60-05.05976,
83493,RGI60-05.05977,
83494,RGI60-05.05978,
83495,RGI60-05.05979,
83496,RGI60-05.05980,
83497,RGI60-05.05981,
83498,RGI60-05.05982,
83499,RGI60-05.05983,
83500,RGI60-05.05984,
83501,RGI60-05.05985,
83502,RGI60-05.05986,
83503,RGI60-05.05987,
83504,RGI60-05.05988,
83505,RGI60-05.05989,
83506,RGI60-05.05990,
83507,RGI60-05.05991,
83508,RGI60-05.05992,
83509,RGI60-05.05993,
83510,RGI60-05.05994,
83511,RGI60-05.05995,
83512,RGI60-05.05996,
83513,RGI60-05.05997,
83514,RGI60-05.05998,
83515,RGI60-05.05999,
83516,RGI60-05.06000,
83517,RGI60-05.06001,
83518,RGI60-05.06002,
83519,RGI60-05.06003,
83520,RGI60-05.06004,
83521,RGI60-05.06005,
83522,RGI60-05.06006,
83523,RGI60-05.06007,
83524,RGI60-05.06008,
83525,RGI60-05.06009,
83526,RGI60-05.06010,
83527,RGI60-05.06011,
83528,RGI60-05.06012,
83529,RGI60-05.06013,
83530,RGI60-05.06014,
83531,RGI60-05.06015,
83532,RGI60-05.06016,
83533,RGI60-05.06017,
83534,RGI60-05.06018,
83535,RGI60-05.06019,
83536,RGI60-05.06020,
83537,RGI60-05.06021,
83538,RGI60-05.06022,
83539,RGI60-05.06023,
83540,RGI60-05.06024,
83541,RGI60-05.06025,
83542,RGI60-05.06026,
83543,RGI60-05.06027,
83544,RGI60-05.06028,
83545,RGI60-05.06029,
83546,RGI60-05.06030,
83547,RGI60-05.06031,
83548,RGI60-05.06032,
83549,RGI60-05.06033,
83550,RGI60-05.06034,
83551,RGI60-05.06035,
83552,RGI60-05.06036,
83553,RGI60-05.06037,
83554,RGI60-05.06038,
83555,RGI60-05.06039,
83556,RGI60-05.06040,
83557,RGI60-05.06041,
83558,RGI60-05.06042,
83559,RGI60-05.06043,
83560,RGI60-05.06044,
83561,RGI60-05.06045,
83562,RGI60-05.06046,
83563,RGI60-05.06047,
83564,RGI60-05.06048,
83565,RGI60-05.06049,
83566,RGI60-05.06050,
83567,RGI60-05.06051,
83568,RGI60-05.06052,
83569,RGI60-05.06053,
83570,RGI60-05.06054,
83571,RGI60-05.06055,
83572,RGI60-05.06056,
83573,RGI60-05.06057,
83574,RGI60-05.06058,
83575,RGI60-05.06059,
83576,RGI60-05.06060,
83577,RGI60-05.06061,
83578,RGI60-05.06062,
83579,RGI60-05.06063,
83580,RGI60-05.06064,
83581,RGI60-05.06065,
83582,RGI60-05.06066,
83583,RGI60-05.06067,
83584,RGI60-05.06068,
83585,RGI60-05.06069,
83586,RGI60-05.06070,
83587,RGI60-05.06071,
83588,RGI60-05.06072,
83589,RGI60-05.06073,
83590,RGI60-05.06074,
83591,RGI60-05.06075,
83592,RGI60-05.06076,
83593,RGI60-05.06077,
83594,RGI60-05.06078,
83595,RGI60-05.06079,
83596,RGI60-05.06080,
83597,RGI60-05.06081,
83598,RGI60-05.06082,
83599,RGI60-05.06083,
83600,RGI60-05.06084,
83601,RGI60-05.06085,
83602,RGI60-05.06086,
83603,RGI60-05.06087,
83604,RGI60-05.06088,
83605,RGI60-05.06089,
83606,RGI60-05.06090,
83607,RGI60-05.06091,
83608,RGI60-05.06092,
83609,RGI60-05.06093,
83610,RGI60-05.06094,
83611,RGI60-05.06095,
83612,RGI60-05.06096,
83613,RGI60-05.06097,
83614,RGI60-05.06098,
83615,RGI60-05.06099,
83616,RGI60-05.06100,
83617,RGI60-05.06101,
83618,RGI60-05.06102,
83619,RGI60-05.06103,
83620,RGI60-05.06104,
83621,RGI60-05.06105,
83622,RGI60-05.06106,
83623,RGI60-05.06107,
83624,RGI60-05.06108,
83625,RGI60-05.06109,
83626,RGI60-05.06110,
83627,RGI60-05.06111,
83628,RGI60-05.06112,
83629,RGI60-05.06113,
83630,RGI60-05.06114,
83631,RGI60-05.06115,
83632,RGI60-05.06116,
83633,RGI60-05.06117,
83634,RGI60-05.06118,
83635,RGI60-05.06119,
83636,RGI60-05.06120,
83637,RGI60-05.06121,
83638,RGI60-05.06122,
83639,RGI60-05.06123,
83640,RGI60-05.06124,
83641,RGI60-05.06125,
83642,RGI60-05.06126,
83643,RGI60-05.06127,
83644,RGI60-05.06128,
83645,RGI60-05.06129,
83646,RGI60-05.06130,
83647,RGI60-05.06131,
83648,RGI60-05.06132,
83649,RGI60-05.06133,
83650,RGI60-05.06134,
83651,RGI60-05.06135,
83652,RGI60-05.06136,
83653,RGI60-05.06137,
83654,RGI60-05.06138,
83655,RGI60-05.06139,
83656,RGI60-05.06140,
83657,RGI60-05.06141,
83658,RGI60-05.06142,
83659,RGI60-05.06143,
83660,RGI60-05.06144,
83661,RGI60-05.06145,
83662,RGI60-05.06146,
83663,RGI60-05.06147,
83664,RGI60-05.06148,
83665,RGI60-05.06149,
83666,RGI60-05.06150,
83667,RGI60-05.06151,
83668,RGI60-05.06152,
83669,RGI60-05.06153,
83670,RGI60-05.06154,
83671,RGI60-05.06155,
83672,RGI60-05.06156,
83673,RGI60-05.06157,
83674,RGI60-05.06158,
83675,RGI60-05.06159,
83676,RGI60-05.06160,
83677,RGI60-05.06161,
83678,RGI60-05.06162,
83679,RGI60-05.06163,
83680,RGI60-05.06164,
83681,RGI60-05.06165,
83682,RGI60-05.06166,
83683,RGI60-05.06167,
83684,RGI60-05.06168,
83685,RGI60-05.06169,
83686,RGI60-05.06170,
83687,RGI60-05.06171,
83688,RGI60-05.06172,
83689,RGI60-05.06173,
83690,RGI60-05.06174,
83691,RGI60-05.06175,
83692,RGI60-05.06176,
83693,RGI60-05.06177,
83694,RGI60-05.06178,
83695,RGI60-05.06179,
83696,RGI60-05.06180,
83697,RGI60-05.06181,
83698,RGI60-05.06182,
83699,RGI60-05.06183,
83700,RGI60-05.06184,
83701,RGI60-05.06185,
83702,RGI60-05.06186,
83703,RGI60-05.06187,
83704,RGI60-05.06188,
83705,RGI60-05.06189,
83706,RGI60-05.06190,
83707,RGI60-05.06191,
