,RGIId,Mean Thickness,Median Thickness,Thickness Std Dev,Weighted Mean Thickness,Model Variance,Weighted Volume (km3),Lower Bound,Upper Bound,Shapiro-Wilk statistic,Shapiro-Wilk p_value,IQR,Total estimates,region,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Farinotti Mean Thickness,Farinotti Shapiro-Wilk statistic,Farinotti Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Farinotti Skew,Farinotti Volume (km3),Thickness,Residual,Percent Residual,Farinotti Residual,Farinotti PercentResidual
20,RGI60-02.13877,62.915966343850926,62.477116,10.772267095755996,62.80438021528424,116.01290813674652,0.07065492774219477,10.453390287850922,10.272095416149071,0.9920371174812316,3.2174654921671853e-14,13.847039999999993,4025.0,02,45.34945,-121.70712,16.8,1843,2267,2835,1.125,185,3112,39.7858,0.9839876890182496,2.778368626745603e-13,40.15686,4.708594,0.3333028891717897,0.044759025,16.0,46.80438021528424,2.925273763455265,23.785800000000002,1.4866125000000001
21,RGI60-02.13885,47.1405874,46.54389,13.381369756971155,46.9985975128919,179.01656935375797,0.04746858348802082,12.898050296000001,12.765184871999992,0.9862329363822936,2.216447511935972e-19,16.986328,4025.0,02,45.37141,-121.71789,29.0,1813,2450,3005,1.01,280,2294,30.643576,0.9765083193778992,1.3191909231522393e-15,35.765514,3.7467434,0.0861594597063512,0.03095001176,24.0,22.998597512891898,0.9582748963704958,6.6435759999999995,0.2768156666666666
22,RGI60-02.13924,49.21825203043478,48.72138,12.865211300241828,49.081607837992216,165.4725403932117,0.07023578081616687,12.31397414243478,12.44634912156522,0.987712264060974,3.0847027083835093e-18,16.145439000000003,4025.0,02,45.38088,-121.71883,24.8,1835,2254,2740,1.431,312,1772,35.191322,0.9070463180541992,2.991481594274061e-35,25.917206,7.3447347,0.8636529263592295,0.050358781782,21.0,28.081607837992216,1.3372194208567723,14.191322,0.675777238095238
23,RGI60-02.14259,82.17967284546583,82.332306,14.113454587176085,82.08643706120208,199.14011228480723,0.7547847887777531,12.344147725465831,13.214212434534176,0.9863610863685608,2.7616572463182746e-19,16.87519499999999,4025.0,02,46.88511,-121.73878,21.0,1437,2410,4352,9.195,21,8445,60.460083,0.9655579924583436,0.0,52.638218,9.439434,0.6008785197983302,0.555930463185,57.0,25.086437061202076,0.440112930898282,3.4600829999999974,0.06070321052631574
24,RGI60-02.14264,57.65365112248448,57.197285,11.002965576298957,57.54728055327078,121.03517314987243,0.0016113238554915819,9.44904790648448,10.782861437515514,0.9906681776046752,1.2632801841281141e-15,14.642436000000004,4025.0,02,46.91637,-121.79443,17.0,1956,2012,2051,0.028,7,309,15.683629,0.9785927534103394,0.5638043880462646,16.599564,0.5021338,-0.3551832746048337,0.00043914161200000004,90.0,-32.45271944672922,-0.3605857716303247,-74.316371,-0.8257374555555556
25,RGI60-02.14277,58.09757052745342,57.3943,11.206759085878096,57.98476699919794,125.5602463643873,0.17563585924057054,9.888951983453424,10.858081088546577,0.9881078004837036,6.476995422677005e-18,14.861186000000004,4025.0,02,46.89649,-121.78988,20.8,1992,2418,3017,3.029,27,2196,45.867607,0.989853024482727,3.791217315104598e-18,48.9551,4.8165793,-0.0594445938864615,0.138932981603,26.0,31.984766999197937,1.2301833461229976,19.867607,0.7641387307692308
26,RGI60-02.14336,68.2407207468323,67.44915,13.329175990423993,68.11967838948259,177.62279173087953,0.3027238507628606,13.093699386832299,12.892814613167701,0.9876954555511476,2.9901315625406283e-18,17.302329999999998,4025.0,02,46.82481,-121.74768,24.5,1425,2726,4350,4.444,165,6217,57.448475,0.9189280271530152,0.0,51.22003,9.612135,1.0275844346500378,0.2553010229,48.0,20.119678389482587,0.4191599664475539,9.448475000000002,0.19684322916666672
27,RGI60-02.14338,33.233672510881995,31.56465,12.264023907789312,33.10030271190608,150.3689143903531,0.00043030393525477905,11.819737686881997,13.339617313117998,0.982538104057312,6.7971148504554e-22,16.539085,4025.0,02,46.84859,-121.70905,35.5,3085,3163,3225,0.013,140,224,12.384182,0.9747965931892396,0.8185141086578369,12.473009,1.1503495,-0.2074231696824638,0.00016099436599999997,60.0,-26.89969728809392,-0.4483282881348986,-47.615818000000004,-0.7935969666666668
28,RGI60-02.14361,61.015265830559,60.66873,10.165039646951778,60.91171940136417,103.30235946359863,0.0006700289134150058,9.979565302559003,9.660226489440987,0.99357271194458,1.951736949140637e-12,13.249297999999996,4025.0,02,46.83462,-121.83172,11.2,2101,2114,2130,0.011,214,168,12.576258,0.9678800702095032,0.7570129036903381,12.508192,0.21956974,0.1605601114024207,0.000138338838,52.0,8.911719401364167,0.1713792192570032,-39.423742000000004,-0.7581488846153847
29,RGI60-02.14379,49.09687133647205,48.903114,10.33674342831192,48.97728406064819,106.82171855002846,0.0010285229652736122,9.78016076047205,9.458777375527944,0.9862506985664368,2.2848662053396467e-19,12.5631,4025.0,02,46.82062,-121.75638,18.3,2544,2575,2618,0.021,177,230,12.905553,0.9486587643623352,0.1215634644031524,13.478941,0.32674962,-0.4549232301813365,0.000271016613,38.0,10.977284060648188,0.28887589633284705,-25.094447000000002,-0.6603801842105264
30,RGI60-02.14479,32.3214898418882,30.801245,12.977275901122724,32.18645893198681,168.3678488971367,0.000869034391163644,12.6164934098882,14.450823054111801,0.9804622530937196,3.8679027163456804e-23,18.264502,4025.0,02,46.21184,-121.49584,35.5,3396,3478,3529,0.027,307,214,11.900456,0.9398671984672546,0.0282689966261386,12.686623,0.38441685,-0.7791117265823838,0.000321312312,57.0,-24.813541068013187,-0.4353252818949682,-45.099544,-0.7912200701754386
31,RGI60-02.15500,38.89947854310559,38.016346,11.084340127336636,38.794613170528784,122.83207118989922,0.01020298326384907,10.88826571110559,10.09722145689441,0.9895817637443542,1.2091190181263224e-16,15.129687999999998,4025.0,02,37.74668,-119.28274,23.9,3598,3694,3779,0.263,359,440,16.201296,0.981615662574768,4.106356573174708e-05,16.196968,1.0741034,0.2075616267763337,0.0042609408480000005,17.0,21.794613170528784,1.2820360688546344,-0.7987040000000007,-0.046982588235294165
32,RGI60-02.16499,51.49184485714285,50.167843,11.189502213098548,51.386021740179736,125.17385295463244,0.06633935406657203,10.533805729142848,10.620458438857142,0.9820716381072998,3.495342959015884e-22,13.781787,4025.0,02,41.41401,-122.21133,21.5,3033,3492,4180,1.291,332,3168,40.473698,0.9825217127799988,3.328404954807459e-15,44.584854,4.7892666,0.190448171052927,0.05225154411799999,20.0,31.386021740179736,1.5693010870089867,20.473698,1.0236849
33,RGI60-02.16808,58.78459313962733,58.367996,10.600657150592864,58.68124030176595,112.34601303509278,0.05973750262719774,9.787893139627336,10.245778924372658,0.9909747838974,2.533175060299574e-15,14.073767000000004,4025.0,02,48.75239,-113.72706,17.2,1961,2039,2398,1.018,23,1560,25.516645,0.93066668510437,8.273103247051541e-27,25.13866,5.649531,0.6113574760680069,0.025975944610000003,64.0,-5.318759698234047,-0.08310562028490698,-38.483355,-0.601302421875
34,RGI60-02.17023,51.30817478385093,49.990902,11.51899152566395,51.18767811701456,132.65420001284753,0.06557141566789565,10.874825831850927,11.345389752149067,0.98994779586792,2.61405273071873e-16,14.363762,4025.0,02,48.62495,-113.75707,18.9,2248,2383,2761,1.281,345,1823,28.512094,0.9682697057724,7.435840757936708e-21,28.689247,3.5965643,0.2133171555297623,0.036523992414,26.0,25.187678117014563,0.9687568506544063,2.512094000000001,0.09661900000000004
35,RGI60-02.17739,65.24401969316771,64.87786,11.637769106943823,65.12553636570516,135.40402067603006,0.1880825490241565,11.159907469167713,11.109115906832272,0.9925400018692015,1.160124649341246e-13,15.085679999999996,4025.0,02,48.74956,-121.82996,18.6,1582,2159,2967,2.888,199,4307,51.685745,0.9913185238838196,3.238897818600794e-16,59.524185,5.297506,-0.1846882992746379,0.14926843156,58.0,7.125536365705159,0.1228540752707786,-6.314255000000003,-0.10886646551724143
36,RGI60-02.17741,60.70607676447205,59.749527,12.542149629519308,60.57679892922755,157.26643521314466,0.3810280652648413,11.709376764472054,12.020747811527947,0.9857107400894164,9.183206649138274e-20,16.743595,4025.0,02,48.77098,-121.79248,25.3,1412,2189,3269,6.29,98,4583,44.607307,0.9644619226455688,4.484155085839416e-44,45.26789,4.0323224,-0.2907606524773565,0.28057996103,68.0,-7.42320107077245,-0.10916472162900662,-23.392693,-0.3440101911764706
37,RGI60-02.18778,68.39969345465839,68.06606,11.76481862877436,68.2948606769435,138.37656955246104,0.1996941726193828,11.216863614658394,11.558837745341606,0.997632086277008,7.171678589656949e-06,15.071301000000004,4025.0,02,48.35698,-121.05735,12.8,1613,1891,2196,2.924,350,3338,52.47171,0.9608168005943298,7.936827654156696e-34,55.063873,10.528037,0.341150763634199,0.15342728004,99.0,-30.7051393230565,-0.31015292245511616,-46.52829,-0.4699827272727273
38,RGI60-02.18791,52.0397348,50.68026,11.406506007016995,51.91614608153102,130.07605422493762,0.12418342142702218,10.500082511999999,10.478622080000001,0.982843816280365,1.0585729788306039e-21,13.853043999999995,4025.0,02,45.36821,-121.68244,25.2,2164,2613,3395,2.392,110,2846,38.431156,0.9593725204467772,1.864382588320837e-31,38.47815,6.3089385,0.4056877625757386,0.091927325152,20.0,31.916146081531018,1.5958073040765508,18.431156,0.9215578000000001
39,RGI60-02.18792,55.69652195329192,54.880424,11.429075629946794,55.57839027429183,130.59131664454554,0.09553925288150766,10.42230632129192,10.940309886708079,0.9859429001808168,1.3548137928943446e-19,13.921662000000005,4025.0,02,45.38097,-121.68056,23.9,2011,2426,3310,1.719,42,2786,38.20498,0.8920454382896423,2.9206423112843567e-40,38.885296,9.20187,1.26859530720217,0.06567436062,54.0,1.5783902742918272,0.029229449523922726,-15.795020000000001,-0.2925003703703704
40,RGI60-02.18793,57.97704988447205,57.23147,11.85621706737132,57.85840066054902,140.5349589540559,0.06480140873981491,10.747931292472053,11.448653955527945,0.986872375011444,6.740435800765318e-19,15.808987000000002,4025.0,02,45.38862,-121.68527,24.7,1784,2292,3328,1.12,23,3316,34.600864,0.992451548576355,6.299518418018124e-08,36.909477,3.0783613,-0.0162511080660005,0.03875296768000001,20.0,37.85840066054902,1.8929200330274512,14.600864000000001,0.7300432000000001
41,RGI60-02.18795,54.87068192198758,53.860725,11.876764743982156,54.7501876065907,141.02249543214998,0.06493372250141656,10.91428118598759,11.433884478012416,0.986557960510254,3.8826353518500043e-19,14.552487,4025.0,02,45.38776,-121.69507,26.0,1888,2341,3288,1.186,12,2857,36.22031,0.9708995819091796,3.700078400117141e-19,33.48615,4.939166,0.4521289325843428,0.042957287659999996,43.0,11.7501876065907,0.27326017689745813,-6.779690000000002,-0.15766720930232564
42,RGI60-02.18799,63.460190207204974,63.322205,9.493888144826496,63.39304682990268,90.1115185879413,0.10079494445954527,9.148174319204976,9.03488929679503,0.9944559335708618,2.7741873034892173e-11,12.148893000000008,4025.0,02,43.13198,-109.61294,9.5,3801,3967,4117,1.59,58,2080,45.912766,0.9433320760726928,3.6837299662113886e-30,56.387833,6.1684384,-0.2057446027177308,0.07300129794,77.0,-13.60695317009732,-0.17671367753373143,-31.087234000000002,-0.4037303116883117
43,RGI60-02.18805,53.40804400869565,52.59789,9.565195588415516,53.32166017353112,91.47023547280644,0.16321760179117875,8.872344008695649,8.99082816730435,0.9856485724449158,8.28125214038472e-20,11.773315000000004,4025.0,02,43.17324,-109.63833,19.4,3328,3600,4052,3.061,26,2927,37.165306,0.9332322478294371,2.582593069750638e-42,38.0934,6.9130673,0.4693434619753643,0.11376300166600001,55.0,-1.6783398264688785,-0.030515269572161427,-17.834694,-0.3242671636363636
44,RGI60-03.00113,327.79082064422363,339.29852,65.89866154960328,327.6908354179262,4341.554678850521,327.6452863918031,21.97160112422364,41.19416255577636,0.6421282291412354,0.0,41.534400000000005,4025.0,03,80.5373,-75.3588,6.3,0,1446,2074,999.861,323,71606,370.8998,0.9806250929832458,0.0,406.20056,29.538078,-0.4272678656044735,370.8482449278,541.0,-213.30916458207378,-0.3942868106877519,-170.10019999999997,-0.31441811460258773
45,RGI60-03.00691,104.75616452670806,106.4579,17.7236566399512,104.65574440524098,314.0499604661184,9.725239704601423,11.798124766708057,14.583173793291934,0.9068995714187622,2.942726775082116e-44,17.380959000000004,4025.0,03,79.982,-99.1904,6.6,48,146,264,92.926,326,9703,154.03441,0.9902299046516418,4.778427763347626e-43,163.01955,12.066452,-0.1493856591127528,14.313801583660002,29.0,75.65574440524098,2.6088187725945167,125.03441000000001,4.311531379310345
46,RGI60-03.02467,414.84265839204966,429.56897,84.22063151646434,414.7428497318308,7091.352508492182,1087.7929379336924,22.733245592049684,48.51460432795034,0.5844042301177979,0.0,47.03613999999999,4025.0,03,75.0577,-81.5122,5.4,0,969,1921,2622.813,128,82582,450.93402,0.9740210771560668,0.0,475.7719,36.517864,-0.6353757797473791,1182.71560979826,526.0,-111.2571502681692,-0.21151549480640533,-75.06598000000002,-0.14271098859315595
47,RGI60-04.05765,173.40145145391304,178.53827,30.549322257038465,173.3303708510265,933.0292242549784,32.4037661698577,12.33215785391306,19.82837382608696,0.7005681991577148,0.0,20.69475,4025.0,04,67.3821,-66.1502,11.0,438,1422,1787,186.948,10,32763,328.00357,0.9958795309066772,1.6893266756163041e-38,315.51184,32.952904,0.0196935519526101,61.31961140436,270.0,-96.66962914897351,-0.3580356635147167,58.003570000000025,0.21482803703703712
48,RGI60-04.06187,260.8014398966956,269.03058,48.61145728149428,260.7582823950262,2362.4866799550077,722.6686329289643,11.650309576695633,26.833356743304364,0.5668189525604248,0.0,25.550609999999978,4025.0,04,70.0214,-73.0575,3.6,403,860,1117,2771.412,51,29873,405.8353,0.9668153524398804,0.0,471.24857,19.427965,-0.5163135893225959,1124.7368204436,267.0,-6.241717604973815,-0.02337721949428395,138.83530000000002,0.5199823970037454
49,RGI60-05.00524,56.21825708645963,55.359154,12.196542742033277,56.09842100055836,148.71869693157177,0.18933217087688448,11.550186590459624,12.142981793540372,0.9923665523529052,7.40721299943327e-14,15.700513,4025.0,05,67.0943,-53.2246,19.7,596,1008,1411,3.375,347,4116,51.590412,0.960266649723053,4.614281679106406e-36,53.782978,8.7863455,0.2991198262342581,0.1741176405,50.0,6.098421000558361,0.12196842001116721,1.5904120000000006,0.031808240000000015
50,RGI60-05.07217,48.21453261192547,47.818455,10.486952711751655,48.09837898540333,109.94885390468224,0.08171914589620026,10.263975251925473,10.100919780074527,0.9921489953994752,4.259760201367514e-14,13.171431999999996,4025.0,05,64.162,-51.3598,21.4,493,824,1024,1.699,11,908,24.018438,0.929072380065918,4.361487658556301e-34,19.218693,4.7373986,0.9031597972856324,0.040807326162,22.0,26.09837898540333,1.1862899538819696,2.0184379999999997,0.09174718181818181
51,RGI60-05.08005,93.08430280596274,94.38224,14.770929038020704,92.9862829139226,218.12613834943667,4.299127804242297,10.400266565962738,12.268885834037263,0.9293518662452698,5.1896247847191005e-40,14.895364,4025.0,05,77.5223,-69.1616,8.7,193,854,1141,46.234,239,8096,90.43665,0.9672053456306458,0.0,95.52426,9.179667,-0.4822932833405311,4.1812480761,114.0,-21.013717086077406,-0.18433085163225796,-23.56335,-0.20669605263157895
52,RGI60-05.11186,84.14085950807454,85.042854,12.569067689639672,84.05654764883295,157.94221253392735,1.694075661314579,9.542653388074541,11.058863371925455,0.9526442885398864,3.052135954832789e-34,13.665530000000004,4025.0,05,65.6957,-37.8032,11.3,159,648,983,20.154,261,8083,82.43582,0.9659867882728576,0.0,94.60797,12.037278,-0.2720391028779357,1.66141151628,115.0,-30.943452351167053,-0.26907349870580044,-32.56417999999999,-0.2831667826086956
53,RGI60-06.00234,145.31472007378883,149.23709,23.018078362303264,145.26973201138406,529.7002962306509,38.429073827363496,8.068901673788815,14.374056566211152,0.659858226776123,0.0,14.733019999999982,4025.0,06,64.7989,-18.6422,4.9,715,1223,1762,264.536,117,22676,249.4031,0.9917062520980836,9.476387901778474e-36,283.96957,26.2496,0.1662391469896128,65.9760984616,215.0,-69.73026798861594,-0.3243268278540276,34.403099999999995,0.16001441860465113
54,RGI60-06.00438,39.65066398310559,39.125896,9.638161345839368,39.54279010095332,92.87107483548098,0.00869941382220973,9.712926959105587,9.34603601689441,0.9938653111457824,4.577381876313957e-12,13.65797,4025.0,06,64.4603,-15.6116,21.9,607,697,814,0.22,108,697,22.356962,0.9632832407951356,9.883718377068362e-08,24.881035,1.9933461,0.0848682829371211,0.00491853164,300.0,-260.4572098990467,-0.8681906996634889,-277.643038,-0.9254767933333333
55,RGI60-06.00475,304.89432969118013,315.20157,59.3489881747276,304.8052856936762,3521.427291178275,475.8674985201098,17.839723771180104,35.13278030881986,0.6051136255264282,0.0,34.03377999999998,4025.0,06,64.2977,-17.1417,7.3,111,1339,1957,1561.218,201,61535,424.21262,0.972992181777954,0.0,471.05292,32.7853,-0.6060024136471085,662.28837817116,420.0,-115.19471430632382,-0.27427312930077097,4.212620000000015,0.010030047619047655
56,RGI60-07.00029,187.67122066484472,192.89235,32.75889749837064,187.60408392864804,1072.8787453422174,124.36368525672042,10.711772104844727,20.459831415155264,0.6465243101119995,0.0,20.202110000000005,4025.0,07,79.7418,25.601,10.8,10,500,738,662.905,131,35861,341.96844,0.9839087724685668,0.0,337.6953,24.137482,-0.3520806067697866,226.69258871819997,140.0,47.60408392864804,0.34002917091891455,201.96844,1.4426317142857141
57,RGI60-07.00097,51.881917506583854,51.028496,9.502649526027051,51.81248655088636,90.27791314543022,0.02424824370581482,9.087328138583857,9.40177622141615,0.9942418336868286,1.4246126847639039e-11,12.129286999999998,4025.0,07,77.4303,14.6422,18.4,327,425,552,0.468,329,1214,42.873165,0.95551198720932,2.633504545890893e-14,44.75457,3.8563502,0.0633426177899596,0.02006464122,293.0,-241.18751344911362,-0.8231655749116505,-250.126835,-0.853675204778157
58,RGI60-07.00104,60.531120713788816,60.317772,8.78087305952268,60.46888482702476,77.08457548082076,0.10896493045829862,9.047552313788813,8.558013526211177,0.99611634016037,9.122395283611697e-09,11.993030000000005,4025.0,07,77.4511,15.7878,14.4,318,540,728,1.802,311,2505,74.225,0.8919257521629333,4.902582807286805e-41,63.98616,9.726712,0.6643331630557224,0.13375345,60.0,0.468884827024759,0.007814747117079317,14.224999999999994,0.23708333333333323
59,RGI60-07.00109,52.8889224089441,52.26319,8.009220105979516,52.81848105874929,64.13166941243497,0.03248336585113081,7.430167936944095,7.889733511055901,0.992782473564148,2.197400247871961e-13,9.897644,4025.0,07,77.473,15.7981,18.3,342,523,714,0.615,0,1429,43.52735,0.9632111191749572,4.4020090510569175e-15,44.48465,2.7054832,-0.1040042305889255,0.02676932025,107.0,-54.18151894125071,-0.5063693358995394,-63.47265,-0.5932023364485981
60,RGI60-07.00118,75.80989423006211,76.43585,9.658359480287638,75.74538137543915,93.26073172428806,0.408267605613617,7.697713446062124,8.633451993937896,0.9624906182289124,4.268596616225729e-31,11.00694,4025.0,07,77.504,15.1035,13.4,117,420,903,5.39,33,5329,130.99702,0.9314237833023072,0.0,150.90056,25.630888,-0.0167631681458304,0.7060739377999999,49.0,26.745381375439152,0.5458241097028398,81.99701999999999,1.6734085714285714
61,RGI60-07.00118,75.80989423006211,76.43585,9.658359480287638,75.74538137543915,93.26073172428806,0.408267605613617,7.697713446062124,8.633451993937896,0.9624906182289124,4.268596616225729e-31,11.00694,4025.0,07,77.504,15.1035,13.4,117,420,903,5.39,33,5329,130.99702,0.9314237833023072,0.0,150.90056,25.630888,-0.0167631681458304,0.7060739377999999,64.0,11.745381375439152,0.18352158399123675,66.99701999999999,1.0468284374999999
62,RGI60-07.00209,48.76985997242235,48.841503,8.495654028213055,48.69284033704056,72.15820540749841,0.020353607260882953,8.248766820422354,8.309687355577644,0.992819845676422,2.4279775238944534e-13,10.927836999999997,4025.0,07,77.0272,15.4854,18.8,323,422,587,0.418,144,1084,36.596294,0.9796157479286194,5.358493737617209e-08,40.562332,4.2414446,0.2423204658418989,0.015297250892,27.0,21.692840337040558,0.8034385310015021,9.596294,0.3554182962962963
63,RGI60-07.00228,153.2628841426087,157.17055,24.813711476341528,153.2011027703715,615.5673032492024,20.89938803772854,9.111560862608684,15.895139777391279,0.6598109006881714,0.0,16.19588999999999,4025.0,07,77.4013,15.0015,7.4,79,463,954,136.418,333,26235,228.1744,0.9945156574249268,5.3751987403496354e-39,230.93286,23.415155,0.0465114309566045,31.1270952992,70.0,83.2011027703715,1.1885871824338787,158.1744,2.2596342857142857
64,RGI60-07.00229,103.80933023403728,105.730576,14.507503206779369,103.75302139137892,210.41535919551,2.811499373663586,7.88266579403728,10.904880725962727,0.7992511987686157,0.0,12.240662,4025.0,07,77.4722,14.9968,9.1,160,490,889,27.098,358,12765,172.63068,0.9847939610481262,0.0,190.81519,17.19822,-0.2939552050321641,4.67794616664,125.0,-21.246978608621077,-0.16997582886896861,47.63068000000001,0.3810454400000001
65,RGI60-07.00230,69.03858736944099,69.30286,9.424422116366234,68.98141688602507,88.797665213235,0.20101184880587708,8.756706513440989,9.040501110559006,0.9920806288719176,3.5873681683649267e-14,11.84971800000001,4025.0,07,77.4656,15.3352,12.6,295,494,697,2.914,351,4245,86.67722,0.9167883992195128,5.605193857299268e-45,111.16318,10.303529,-0.7941119003014029,0.25257741908000003,76.0,-7.018583113974927,-0.09234977781545957,10.677220000000005,0.14048973684210533
66,RGI60-07.00231,99.49583569341615,101.14038,13.403910213662416,99.43739605933118,179.62017179629237,3.384848961859633,7.025882013416151,10.06487453058385,0.8027061223983765,0.0,11.483865999999992,4025.0,07,77.461,15.2378,11.9,191,476,1006,34.04,17,11751,121.07411,0.9877982139587402,0.0,112.97755,15.709852,0.2002338770408704,4.1213627044,74.0,25.437396059331178,0.34374859539636726,47.074110000000005,0.6361366216216217
67,RGI60-07.00232,74.23731415478261,74.78377,9.289244187562474,74.17404802048694,86.26861905254181,0.4013557738388548,7.488098154782605,8.404812405217385,0.9673113226890564,2.582670851717068e-29,10.67984,4025.0,07,77.4478,15.4433,12.5,192,519,782,5.411,56,4888,110.00251,0.9805794954299928,1.0147120702267382e-32,119.92888,12.074636,-0.3666914028681008,0.59522358161,73.0,1.1740480204869357,0.01608284959571145,37.00251,0.506883698630137
68,RGI60-07.00240,121.97552128521738,124.59967,17.67450489720823,121.91840148854472,312.31051140532304,7.828502477980945,6.980092725217389,11.742903834782624,0.6889170408248901,0.0,12.378649999999991,4025.0,07,77.0748,15.5799,7.4,104,353,686,64.211,136,16606,172.53708,0.9743061065673828,0.0,168.86304,26.723513,0.4871939304509366,11.078778443880001,165.0,-43.08159851145528,-0.2611005970391229,7.537080000000003,0.04567927272727275
69,RGI60-07.00246,90.39639164298136,91.6993,11.9114091089866,90.33815370972071,141.846416858056,2.4140161434311573,7.491194122981355,9.574100037018638,0.8678027391433716,0.0,11.268029999999996,4025.0,07,77.0799,15.394,9.5,147,408,825,26.722,279,8864,122.56168,0.9773097634315492,0.0,115.04684,12.988184,0.3046029456220017,3.27509321296,88.0,2.3381537097207143,0.026569928519553573,34.561679999999996,0.39274636363636356
70,RGI60-07.00292,46.55409202136646,46.39112,9.426855736919766,46.46644307483707,88.84353067250214,0.04247032897040108,9.187869653366455,8.76169038663354,0.9916688799858092,1.3011615304083998e-14,11.978875000000002,4025.0,07,78.4874,12.8484,23.0,108,203,434,0.914,17,1006,27.121714,0.9328984022140504,4.0027576400677383e-25,25.10978,1.47296,0.5886997412892688,0.024789246596000004,58.0,-11.533556925162927,-0.19885442974418838,-30.878286,-0.5323842413793103
71,RGI60-07.00292,46.55409202136646,46.39112,9.426855736919766,46.46644307483707,88.84353067250214,0.04247032897040108,9.187869653366455,8.76169038663354,0.9916688799858092,1.3011615304083998e-14,11.978875000000002,4025.0,07,78.4874,12.8484,23.0,108,203,434,0.914,17,1006,27.121714,0.9328984022140504,4.0027576400677383e-25,25.10978,1.47296,0.5886997412892688,0.024789246596000004,72.0,-25.533556925162927,-0.35463273507170734,-44.878286,-0.6233095277777778
72,RGI60-07.00301,191.77457248347827,197.52966,33.11184515503552,191.71609543945425,1096.121893474261,59.91798988816984,9.729323283478266,19.508736636521746,0.6098431348800659,0.0,19.145359999999982,4025.0,07,77.2857,14.9949,5.3,135,407,917,312.535,229,35580,282.77753,0.9241300225257874,0.0,245.15636,62.839745,1.4223235911223868,88.37787533855001,273.0,-81.28390456054575,-0.2977432401485192,9.777530000000013,0.03581512820512825
73,RGI60-07.00302,133.79422147701865,136.97528,20.55726117281836,133.7320461137164,422.495992893446,19.291516312134156,8.270933637018658,13.484481082981347,0.6911958456039429,0.0,14.424450000000007,4025.0,07,78.4202,13.2765,7.7,92,433,745,144.255,253,20928,206.3428,0.9909728765487672,0.0,207.11356,30.977524,0.2843345830112078,29.765980614000004,94.0,39.73204611371639,0.42268134163528076,112.34280000000001,1.195136170212766
74,RGI60-07.00305,81.28424805590062,82.24544,10.96883847713156,81.22681527946904,120.28552550819994,0.8973126283922945,8.36268037590061,9.76945906409938,0.9450196027755736,2.433920638830327e-36,12.097065999999998,4025.0,07,78.4741,13.0307,10.0,85,326,633,11.047,350,6009,109.82088,0.9657098650932312,0.0,118.727264,18.2154,0.4599407643014614,1.21319126136,99.0,-17.773184720530963,-0.17952711838920166,10.820880000000002,0.10930181818181821
75,RGI60-07.00311,85.89128894012423,87.02669,11.0659825465098,85.82915371108102,122.42554587625096,1.1256493509208276,7.44142503612423,9.245661019875769,0.8936856389045715,0.0,10.895175000000007,4025.0,07,78.4522,12.7406,9.2,114,277,583,13.115,141,6897,85.688675,0.8984810709953308,0.0,79.64152,13.31628,0.9734839906922076,1.1238069726250002,63.0,22.82915371108102,0.36236751922350824,22.688675000000003,0.3601376984126985
76,RGI60-07.00312,81.04421956198759,81.9507,10.555696648762789,80.98182335953847,111.395049074431,0.8723362012289484,7.774716937987591,9.18426243801241,0.935364305973053,1.0927762629925792e-38,11.34029000000001,4025.0,07,78.4579,12.9059,10.2,122,342,682,10.772,231,6262,110.37084,0.9696421027183532,0.0,121.126,17.20293,0.5459369609741184,1.18891468848,100.0,-19.018176640461533,-0.19018176640461534,10.370840000000001,0.1037084
77,RGI60-07.00409,110.1274958578882,112.34353,15.319415501159842,110.06890828502684,234.6261845912641,4.296209628181168,6.980996017888202,10.764531342111795,0.737891674041748,0.0,11.780080000000012,4025.0,07,78.1071,17.6978,9.5,110,445,773,39.032,87,13945,94.0068,0.9441203474998474,0.0,91.656425,17.159315,0.6754946685451345,3.6692734176,74.0,36.068908285026836,0.4874176795273897,20.0068,0.27036216216216213
78,RGI60-07.00428,99.20118819776395,100.85377,13.421333781304073,99.14096826308663,180.08744712744237,3.9651430256821496,7.3096954777639525,10.156800202236042,0.810748815536499,0.0,11.672530000000007,4025.0,07,78.1851,18.2064,10.2,131,482,694,39.995,232,12142,121.11044,0.9731329679489136,0.0,115.12413,18.856049,0.6604333551666727,4.843812047799999,85.0,14.140968263086634,0.16636433250690158,36.11044,0.4248287058823529
79,RGI60-07.00463,110.9017951416149,113.05502,15.620083039981422,110.84155378200964,243.9263762891635,4.221843942002965,7.1760217016149,11.08537005838511,0.7468268275260925,0.0,12.20886999999999,4025.0,07,78.3777,13.869,9.5,108,299,716,38.089,96,14371,136.58786,0.9842696189880372,0.0,157.98792,16.838968,-0.1129719806832071,5.20249499954,70.0,40.84155378200964,0.5834507683144234,66.58786,0.951255142857143
80,RGI60-07.00464,136.5792360767702,139.92805,20.850645449258916,136.5192659575761,434.64140337352114,15.051249071822765,7.3660243967702,13.204312323229772,0.659645140171051,0.0,13.554000000000002,4025.0,07,78.464,13.7965,8.1,101,398,756,110.25,103,21090,170.66519,0.9671679735183716,0.0,156.833,34.566998,0.5616507466274769,18.8158371975,111.0,25.519265957576096,0.22990329691509995,59.665189999999996,0.5375242342342342
